date,zero_balance_addresses_all_time,unique_addresses_all_time,new_addresses,active_addresses,transaction_count,transaction_count_all_time,large_transaction_count,average_transaction_value,block_height,hashrate,difficulty,block_time,block_size,current_supply
2018-02-14,337666973,374586317,297680,941608,196417,299499604,11546,7.92709887114252,509244,25756515.7698441,2874674234415.94,479.359550561798,1015834,16865539.7952995
2018-02-15,338050006,374891519,305202,792480,198183,299697787,11754,7.15890961213641,509375,19244657.1112687,2874674234415.94,641.561538461538,1063894,16867177.2952995
2018-02-16,338433546,375172728,281209,777060,187738,299885525,10573,5.87465329048658,509532,23016593.3469727,2874674234415.94,536.423076923077,989634,16869139.7952994
2018-02-17,338821454,375438148,265420,773685,173789,300059314,9821,8.48097514619107,509681,21344736.0659931,2874674234415.94,578.439189189189,973017,16871002.2952995
2018-02-18,339174838,375683163,245015,733485,159495,300218809,10298,10.2763320522248,509843,23433667.6244441,2874674234415.94,526.875776397516,972766,16873027.2952995
2018-02-19,339621208,375971211,288048,853281,187367,300406176,12306,9.5509112660927,510005,23330802.7321125,2874674234415.94,529.198757763976,1006584,16875052.2952994
2018-02-20,339947084,376280205,308994,718120,198455,300604631,14671,6.38944788153445,510146,21156067.7102067,2967853337744.77,602.514285714286,1010840,16876814.7952995
2018-02-21,340247411,376589286,309081,709530,205201,300809832,13242,6.46099843479247,510315,25329357.4170497,3007383866429.73,509.946428571428,985094,16878927.2952995
2018-02-22,340485446,376869941,280655,717202,183235,300993067,11769,8.15824379375736,510464,22434943.1658556,3007383866429.73,575.736486486487,918956,16880789.7952995
2018-02-23,340806661,377143131,273190,743339,185193,301178260,11169,5.45545779727992,510612,22212710.0709705,3007383866429.73,581.496598639456,1006292,16882639.7952994
2018-02-24,341173347,377368331,225200,707478,154534,301332794,8730,4.82828861969948,510757,21713665.7810887,3007383866429.73,594.861111111112,1027894,16884452.2952994
2018-02-25,341385222,377588953,220622,531590,144869,301477663,7053,4.1788327424986,510928,25665349.127843,3007383866429.73,503.270588235294,710161,16886589.7952994
2018-02-26,341685498,377871633,282680,675606,186474,301664137,10278,4.53252191589219,511069,21133205.7474374,3007383866429.73,611.2,982314,16888352.2952995
2018-02-27,341987950,378205390,333757,720090,219624,301883761,14793,4.30511349379867,511229,23959003.7343012,3007383866429.73,539.11320754717,1016192,16890352.2952995
2018-02-28,342356826,378480916,275526,809779,189223,302072984,11966,7.30930158085989,511384,23194211.4053753,3007383866429.73,556.889610389611,1054216,16892289.7952987
2018-03-01,342744753,378828064,347148,824240,233744,302306728,12767,5.65845488250924,511549,24705802.4989472,3007383866429.73,522.817073170732,1068240,16894352.2952987
2018-03-02,343051310,379130998,302934,752596,195073,302501801,13654,5.00210830183649,511705,23842745.9770064,3007383866429.73,541.741935483871,861064,16896302.2952987
2018-03-03,343605174,379400579,269581,935002,177024,302678825,11835,4.46111425215417,511885,27195753.1306723,3007383866429.73,474.949720670391,976833,16898552.2952987
2018-03-04,344057358,379647393,246814,805403,160231,302839056,9452,3.89392345818163,512033,22143285.637759,3007383866429.73,583.319727891157,1002853,16900402.2952987
2018-03-05,344531314,379956180,308787,854266,201438,303040494,12870,4.48063598215396,512182,23985561.605726,3233581400367.36,579.02027027027,1016060,16902264.7952987
2018-03-06,345000467,380256519,300339,845625,206016,303246510,12472,4.56026266847046,512338,25532022.4173626,3290605988755.0,553.541935483871,1022209,16904214.7952987
2018-03-07,345532967,380563452,306933,928851,213978,303460488,11703,4.3520396637723,512495,26281813.3067866,3290605988755.0,537.75,1022321,16906177.2952987
2018-03-08,346094390,380848958,285506,920570,196422,303656910,10790,5.18433958185493,512657,26523450.1162345,3290605988755.0,532.850931677018,1019423,16908202.2952987
2018-03-09,346577994,381134791,285833,887960,198180,303855090,11718,6.09272205037178,512803,24151648.6585903,3290605988755.0,585.179310344827,1031228,16910027.2952988
2018-03-10,347085590,381364787,229996,814934,156228,304011318,7980,4.00626051983665,512943,23115220.7948945,3290605988755.0,611.41726618705,1013145,16911777.2952987
2018-03-11,347666994,381586958,222171,888958,150884,304162202,7672,5.19654903292496,513096,25454687.0164955,3290605988755.0,555.223684210526,1013150,16913689.7952987
2018-03-12,348153645,381858289,271331,851084,188394,304350596,10620,5.41136828704895,513257,26642559.2567413,3290605988755.0,530.46875,947042,16915702.2952987
2018-03-13,348493046,382133175,274886,771468,196140,304546736,16206,8.1687239531711,513415,26098731.8316934,3290605988755.0,541.522292993631,892580,16917677.2952987
2018-03-14,348739891,382413506,280331,579629,191042,304737778,11330,5.43915251911868,513559,23773413.7547476,3290605988755.0,594.489510489511,744636,16919477.2952987
2018-03-15,349002875,382712714,299208,622464,206186,304943964,12486,9.45166834255391,513703,23449035.2499025,3290605988755.0,602.713286713286,770433,16921277.2952987
2018-03-16,349235905,382987108,274394,598710,186979,305130943,12686,5.60053630698902,513859,25644404.8018367,3290605988755.0,551.116129032258,683671,16923227.2952988
2018-03-17,349423047,383213309,226201,464245,154496,305285439,8668,15.7328074384029,514008,24449634.4361518,3290605988755.0,578.047297297297,515427,16925089.7952987
2018-03-18,349632059,383454605,241296,539648,164401,305449840,10410,9.85622940398422,514159,25243525.011991,3381698122496.23,575.366666666667,695280,16926977.2952987
2018-03-19,349890149,383734440,279835,588000,191528,305641368,11455,6.96078463563965,514314,26878213.9378447,3462542391191.56,553.292207792208,678044,16928914.7952987
2018-03-20,350142544,384023575,289135,574335,195168,305836536,11518,5.7152163340337,514441,21770259.7561211,3462542391191.56,683.111111111111,793882,16930502.2952988
2018-03-21,350394669,384308717,285142,579292,194846,306031382,11308,4.78240628935642,514593,26233002.2196723,3462542391191.56,566.900662251656,670269,16932402.2952987
2018-03-22,350651065,384582761,274044,600305,185187,306216569,10863,5.95969309358189,514736,25473509.0353167,3462542391191.56,583.802816901409,797819,16934189.7952987
2018-03-23,350934721,384847397,264636,629230,179818,306396387,9884,5.45155908773571,514869,22757232.0393687,3462542391191.56,653.484848484848,830547,16935852.2952973
2018-03-24,351196247,385080830,233433,542035,157087,306553474,7460,4.99921399886146,515025,26919425.4438697,3462542391191.56,552.445161290323,596551,16937802.2952973
2018-03-25,351392905,385283925,203095,446626,135274,306688748,6202,6.02300682317518,515160,23975622.8975818,3462542391191.56,620.276119402985,568772,16939489.7952973
2018-03-26,351668164,385559481,275556,589103,187850,306876598,9029,8.93531331119744,515310,25842073.6051364,3462542391191.56,575.476510067114,712413,16941364.7952973
2018-03-27,351959936,385833519,274038,608149,187065,307063663,9838,5.7362232159745,515462,26107955.3551643,3462542391191.56,569.615894039735,763199,16943264.7952973
2018-03-28,352214330,386094611,261092,548051,177521,307241184,8693,6.56874199237037,515597,23709762.7381445,3462542391191.56,627.231343283582,724552,16944952.2952973
2018-03-29,352457254,386371131,276520,570132,192411,307433595,9227,4.39747142869103,515749,26716446.2423518,3462542391191.56,556.64238410596,679723,16946852.2952973
2018-03-30,352678157,386636832,265701,575601,185940,307619535,9818,6.88707088001753,515911,28042356.9290975,3462542391191.56,530.32298136646,625428,16948877.2952973
2018-03-31,352903913,386850896,214064,483684,148617,307768152,6874,6.04836299531077,516039,22287428.9497538,3462542391191.56,667.259842519685,676326,16950477.2952973
2018-04-01,353079052,387048801,197905,427489,135129,307903281,5988,6.21849440420531,516201,28295818.9153203,3494288842679.62,530.391304347826,453174,16952502.2952973
2018-04-02,353286426,387292071,243270,498636,168178,308071459,8118,8.65794132945243,516357,27610364.1631059,3511060552899.72,546.167741935484,566611,16954452.2952973
2018-04-03,353562136,387582306,290235,599016,198919,308270378,9328,6.61003879927166,516520,28386500.3524838,3511060552899.72,531.234567901235,675785,16956489.7952973
2018-04-04,353805283,387853656,271350,572121,185710,308456088,8900,7.64352805436735,516667,25589139.5338286,3511060552899.72,589.308219178082,723346,16958327.2952973
2018-04-05,354042665,388119441,265785,539742,181832,308637920,8678,5.73241752561375,516823,27147620.6296461,3511060552899.72,555.477419354839,646244,16960277.2952973
2018-04-06,354281561,388380983,261542,643506,172889,308810809,8465,7.25756870096391,516961,24007541.3590333,3511060552899.72,628.131386861314,824647,16962002.2952973
2018-04-07,354511912,388600698,219715,504278,154639,308965448,5887,4.81009624972297,517141,31868577.1663548,3511060552899.72,473.189944134078,538825,16964252.2952973
2018-04-08,354674502,388800772,200074,410502,138535,309103983,5283,5.28368593206511,517302,28452623.111283,3511060552899.72,530.0,431451,16966264.7952973
2018-04-09,354927303,389055170,254398,549006,176563,309280546,8163,6.84910233236222,517449,25710461.8120477,3511060552899.72,586.527397260274,738487,16968102.2952973
2018-04-10,355173313,389327470,272300,571412,186415,309466961,8538,5.05405269418561,517613,28544146.7674304,3511060552899.72,528.300613496932,683104,16970152.2952973
2018-04-11,355415485,389593828,266358,543094,183248,309650209,8502,5.50348051639887,517774,28303097.3141516,3511060552899.72,532.8,638290,16972164.7952973
2018-04-12,355702689,389893984,300156,625416,210879,309861088,11697,10.1316093649284,517928,27147635.0554659,3511060552899.72,555.477124183007,825766,16974089.7952973
2018-04-13,355972542,390212420,318436,654807,217282,310078370,12255,5.74065723237309,518093,28927199.5793005,3511060552899.72,521.304878048781,722759,16976152.2952973
2018-04-14,356174029,390454319,241899,497549,161843,310240213,7444,4.28247291697837,518230,26354472.9097506,3796188328005.3,618.661764705882,798910,16977864.7952973
2018-04-15,356440500,390722404,268085,591039,174031,310414244,7814,4.31574263256592,518393,31258708.4366847,3839316899029.67,527.524691358025,847521,16979902.2952973
2018-04-16,356848892,391014189,291785,742491,196106,310610350,9312,6.94449938606131,518534,27159253.1010666,3839316899029.67,607.15,967547,16981664.7952973
2018-04-17,357115431,391316543,302354,613343,201820,310812170,9875,5.89790817787286,518696,31145568.0874041,3839316899029.67,529.44099378882,727804,16983689.7952973
2018-04-18,357368971,391616110,299567,593728,200740,311012910,9672,5.55792606101534,518856,30831368.4630546,3839316899029.67,534.836477987422,674461,16985689.7952973
2018-04-19,357639671,391934584,318474,649807,213523,311226433,11379,6.17120224976209,519034,33960695.7180378,3839316899029.67,485.553672316384,625799,16987914.7952973
2018-04-20,357892691,392242887,308303,658440,207777,311434210,11606,7.34050616092209,519171,26060435.4331293,3839316899029.67,632.75,818439,16989627.2952973
2018-04-21,358187759,392530115,287228,625491,193975,311628185,9089,4.71858530081284,519330,30658731.4922263,3839316899029.67,537.848101265823,764312,16991614.7952973
2018-04-22,358392024,392785113,254998,515379,171870,311800055,7631,4.54110837288241,519490,31578507.5063497,3839316899029.67,522.182389937107,558847,16993614.7952973
2018-04-23,358662409,393104999,319886,651279,226353,312026408,10637,4.84714503745513,519643,29260338.0701321,3839316899029.67,563.552631578947,762616,16995527.2952973
2018-04-24,359007726,393474214,369215,783122,254493,312280901,14251,6.96122193382973,519802,30628456.2471714,3839316899029.67,538.379746835443,967178,16997514.7952973
2018-04-25,359313199,393789700,315486,694533,213155,312494056,12546,9.26830614297652,519925,24284159.5263047,3839316899029.67,679.032786885246,1043031,16999052.2952973
2018-04-26,359607649,394107706,318006,666593,216732,312710788,11762,4.92307489235443,520066,27268969.3103363,3839316899029.67,604.707142857143,884706,17000814.7952973
2018-04-27,359874678,394417098,309392,681912,211119,312921907,11044,7.27410949910212,520208,27994143.1479651,3943557223451.91,605.035460992908,955995,17002589.7952973
2018-04-28,360107495,394689800,272702,580639,203681,313125588,9651,9.00667206631492,520336,26941200.1938215,4022059196164.95,641.196850393701,844274,17004189.7952973
2018-04-29,360325845,394951987,262187,549012,180798,313306386,10978,8.93693229792005,520494,31592416.6888349,4022059196164.95,546.796178343949,623489,17006164.7952973
2018-04-30,360613237,395269127,317140,648401,215107,313521493,11415,5.65881869271428,520649,31100684.5771014,4022059196164.95,555.441558441558,748396,17008102.2952973
2018-05-01,360855939,395592634,323507,638057,199959,313721452,11056,5.1272051709561,520807,31602356.0415569,4022059196164.95,546.624203821656,673271,17010077.2952973
2018-05-02,361193998,395906523,313889,689284,212296,313933748,11649,5.07321976082696,520947,28000363.4389194,4022059196164.95,616.942446043165,877978,17011827.2952973
2018-05-03,361487889,396246888,340365,670349,228521,314162269,13914,5.9284302964272,521098,30126285.0858109,4022059196164.95,573.406666666667,867924,17013714.7952973
2018-05-04,361777574,396570234,323346,702444,219069,314381338,12464,6.11013860326733,521236,27773992.9736454,4022059196164.95,621.970802919708,973819,17015439.7952973
2018-05-05,362059380,396868956,298722,634526,202703,314584041,10066,5.2349822938769,521397,32309377.8039502,4022059196164.95,534.6625,726489,17017452.2952973
2018-05-06,362285468,397115551,246595,539977,171761,314755802,9382,6.37269998856213,521534,27379755.8279632,4022059196164.95,630.926470588236,758401,17019164.7952973
2018-05-07,362596471,397416546,300995,667042,205063,314960865,11543,6.71205120570059,521684,30055433.7837384,4022059196164.95,574.758389261745,867701,17021039.7952973
2018-05-08,362894389,397733484,316938,675731,217810,315178675,11746,4.8465840342381,521823,27924943.2339334,4022059196164.95,618.608695652174,915397,17022777.2952966
2018-05-09,363163318,398041205,307721,617853,206579,315385254,11133,5.14135996443598,521983,31900482.2348941,4022059196164.95,541.51572327044,732925,17024777.2952965
2018-05-10,363439797,398351347,310142,623605,208961,315594215,12628,5.76702080136466,522137,30878516.5390798,4022059196164.95,559.437908496732,733376,17026702.2952966
2018-05-11,363798343,398658364,307017,765655,213624,315807839,13236,6.12472627795866,522264,26015765.7286306,4138123233246.03,683.166666666667,1075571,17028289.7952965
2018-05-12,364045373,398919870,261506,594827,182054,315989893,8920,5.5128604968974,522429,34124943.2335386,4143878474754.19,521.548780487804,644236,17030352.2952965
